SITE_NAME,SUB_SITE,START_DATE,START_TIME,END_DATE,END_TIME,INSTRUMENT,SOLAR_AZ_ANG,SOLAR_ZEN_ANG,ILLUMINATION_CONDTN,TARGET_DESCR,NUM_OBS,WAVELENGTH,MEAN_REFL,STD_ERR_REFL,COMMENTS,CRTFCN_CODE,REVISION_DATE
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.9,24.5,3.4,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.858,32.0,4.0,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.864,31.1,4.0,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.861,31.4,4.0,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.873,29.8,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.879,28.9,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.885,27.9,3.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.891,26.6,3.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.897,25.1,3.5,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.894,26.0,3.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.84,34.2,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.837,34.3,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.834,34.4,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.831,34.6,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.828,34.8,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.825,34.8,3.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.822,35.0,3.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.819,35.2,3.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.78,35.1,3.5,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.777,35.2,3.5,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.774,35.1,3.4,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.855,32.4,4.0,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.852,32.7,4.0,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.849,33.1,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.846,33.5,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.843,33.9,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.804,35.6,3.7,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.801,35.5,3.7,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.798,35.4,3.7,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.795,35.3,3.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.792,35.2,3.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.789,35.1,3.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.786,35.2,3.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.783,35.0,3.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.648,31.8,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.729,34.8,3.1,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.726,34.5,3.1,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.723,34.4,3.1,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.72,34.4,3.1,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.717,34.4,3.1,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.714,34.1,3.1,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.711,33.9,3.1,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.612,32.7,4.2,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.609,32.8,4.2,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.606,32.8,4.2,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.687,31.3,3.7,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.684,31.2,3.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.681,31.2,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.678,31.2,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.675,31.1,3.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.576,33.3,4.5,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.573,33.3,4.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.57,33.4,4.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.567,33.5,4.7,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.564,33.5,4.7,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.645,31.9,4.0,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.642,31.9,3.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.639,32.0,4.0,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.54,33.3,5.2,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.537,33.3,5.3,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.534,33.2,5.3,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.531,33.1,5.4,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.528,33.0,5.5,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.525,32.9,5.5,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.522,32.8,5.5,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.603,32.9,4.3,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.435,23.5,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.432,22.6,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.429,21.7,6.0,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.426,20.9,6.1,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.423,20.1,6.2,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.42,19.3,6.2,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.417,18.7,6.4,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.414,18.2,6.5,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.411,17.8,6.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.408,17.5,6.7,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.405,17.3,6.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.402,17.4,6.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.477,30.2,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.474,29.8,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.471,29.5,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.468,29.2,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.465,28.9,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.462,28.5,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.459,28.1,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.456,27.7,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.453,27.4,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.45,26.9,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.447,26.4,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.444,25.8,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.441,25.2,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.438,24.4,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.519,32.7,5.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.516,32.5,5.6,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.513,32.4,5.7,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.51,32.3,5.7,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.507,32.2,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.504,32.1,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.501,32.0,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.498,31.8,5.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.495,31.6,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.492,31.4,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.489,31.2,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.486,30.9,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.483,30.7,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.48,30.4,5.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.561,33.4,4.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.558,33.5,4.8,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.555,33.5,4.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.552,33.5,4.9,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.549,33.4,5.0,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.546,33.4,5.1,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.543,33.4,5.2,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.6,32.9,4.3,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.597,33.0,4.3,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.594,33.0,4.3,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.591,33.2,4.4,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.588,33.2,4.4,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.585,33.3,4.4,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.582,33.3,4.5,'','CPI',04-SEP-1997
'NSA-FEN-FLXTR','RSS19-URF01',12-FEB-1994,1854,12-FEB-1994,1858,'SE590',182.229,69.503,'SUNNY','SUNLIT SNOW+DEBRIS',3,.579,33.3,4.5,'','CPI',04-SEP-1997
