719	0.25741
720	0.26652
721	0.2757
722	0.28496
723	0.29428
724	0.3036
725	0.31293
726	0.32225
727	0.33149
728	0.34069
729	0.3498
730	0.35878
731	0.36758
732	0.37629
733	0.38484
734	0.39311
735	0.40108
736	0.40884
737	0.41627
738	0.42342
739	0.4303
740	0.4368
741	0.44288
742	0.44868
743	0.45408
744	0.45915
745	0.46384
746	0.46819
747	0.47213
748	0.47572
749	0.47901
750	0.4819
751	0.48484
752	0.4878
753	0.49079
754	0.49379
755	0.49682
756	0.49985
757	0.50287
758	0.5059
759	0.50889
760	0.51187
761	0.5148
762	0.51769
763	0.52052
764	0.52328
765	0.52597
766	0.52857
767	0.53107
768	0.53345
769	0.53572
770	0.53785
771	0.53983
772	0.54167
773	0.54332
774	0.54481
775	0.54609
776	0.54717
777	0.54804
778	0.54869
779	0.5491
780	0.54926
781	0.54929
782	0.54933
783	0.54936
784	0.54939
785	0.54943
786	0.54948
787	0.54951
788	0.54954
789	0.54956
790	0.54961
791	0.54963
792	0.54968
793	0.5497
794	0.54973
795	0.54976
796	0.54979
797	0.54981
798	0.54984
799	0.54986
800	0.5499
801	0.54993
802	0.54994
803	0.54998
804	0.55
805	0.55003
806	0.55005
807	0.55008
808	0.55012
809	0.55013
810	0.55016
811	0.55018
812	0.5502
813	0.55022
814	0.55024
815	0.55026
816	0.55028
817	0.55028
818	0.5503
819	0.55032
820	0.55033
821	0.55032
822	0.55031
823	0.55031
824	0.55031
825	0.55027
826	0.55019
827	0.55017
828	0.55012
829	0.55001
830	0.54996
831	0.54992
832	0.54983
833	0.54975
834	0.54972
835	0.54971
836	0.54967
837	0.54965
838	0.54965
839	0.54963
840	0.54962
841	0.54962
842	0.54963
843	0.54962
844	0.54963
845	0.54964
846	0.54964
847	0.54965
848	0.54967
849	0.54966
850	0.54968
851	0.54968
852	0.54968
853	0.54968
854	0.54969
855	0.54969
856	0.54967
857	0.54967
858	0.54969
859	0.54967
860	0.54967
861	0.54968
862	0.54967
863	0.54968
864	0.54968
865	0.54966
866	0.54965
867	0.54966
868	0.54968
869	0.5497
870	0.5497
871	0.54967
872	0.54968
873	0.5497
874	0.54968
875	0.54967
876	0.54966
877	0.54965
878	0.54964
879	0.54964
880	0.5496
881	0.54958
882	0.54957
883	0.54955
884	0.54953
885	0.54952
886	0.54952
887	0.54949
888	0.54946
889	0.54945
890	0.54944
891	0.54939
892	0.54938
893	0.54938
894	0.54938
895	0.54936
896	0.54931
897	0.5493
898	0.5493
899	0.54925
900	0.54923
901	0.54922
902	0.54918
903	0.54914
904	0.54915
905	0.54915
906	0.54912
907	0.54905
908	0.54902
909	0.54901
910	0.54899
911	0.54895
912	0.54886
913	0.5488
914	0.54877
915	0.54875
916	0.54866
917	0.54849
918	0.54839
919	0.54833
920	0.54828
921	0.54812
922	0.54785
923	0.54766
924	0.54754
925	0.54736
926	0.54719
927	0.54706
928	0.54677
929	0.54628
930	0.54596
931	0.54575
932	0.54547
933	0.54519
934	0.54497
935	0.54464
936	0.54406
937	0.54358
938	0.54325
939	0.543
940	0.54246
941	0.54155
942	0.54102
943	0.54068
944	0.54019
945	0.53957
946	0.53896
947	0.53847
948	0.53802
949	0.53705
950	0.53536
951	0.53428
952	0.53356
953	0.53257
954	0.53147
955	0.5305
956	0.52963
957	0.52882
958	0.52813
959	0.52761
960	0.52695
961	0.52606
962	0.52563
963	0.52552
964	0.52535
965	0.52515
966	0.52498
967	0.52486
968	0.52479
969	0.52473
970	0.52467
971	0.52461
972	0.52455
973	0.52448
974	0.52437
975	0.52436
976	0.5244
977	0.52443
978	0.5245
979	0.5246
980	0.52474
981	0.52486
982	0.52499
983	0.52513
984	0.52531
985	0.5255
986	0.52572
987	0.52595
988	0.5262
989	0.52641
990	0.52667
991	0.527
992	0.52732
993	0.52756
994	0.5278
995	0.52811
996	0.52844
997	0.52877
998	0.52907
999	0.52938
1000	0.52971
1001	0.53006
1002	0.53042
1003	0.53072
1004	0.53103
1005	0.53137
1006	0.53172
1007	0.53209
1008	0.53247
1009	0.53284
1010	0.53322
1011	0.53361
1012	0.53399
1013	0.53433
1014	0.53467
1015	0.53502
1016	0.53536
1017	0.5357
1018	0.53605
1019	0.53647
1020	0.5369
1021	0.5373
1022	0.53768
1023	0.53806
1024	0.53845
1025	0.5388
1026	0.53914
1027	0.5395
1028	0.53989
1029	0.54031
1030	0.54066
1031	0.5409
1032	0.54108
1033	0.54131
1034	0.54164
1035	0.54199
1036	0.5423
1037	0.54258
1038	0.54288
1039	0.54317
1040	0.54343
1041	0.54368
1042	0.54395
1043	0.54419
1044	0.54438
1045	0.54454
1046	0.54473
1047	0.54499
1048	0.54526
1049	0.54545
1050	0.54562
1051	0.54579
1052	0.54598
1053	0.54617
1054	0.54635
1055	0.54647
1056	0.54657
1057	0.54665
1058	0.54675
1059	0.54686
1060	0.54701
1061	0.54716
1062	0.54726
1063	0.54733
1064	0.54739
1065	0.54746
1066	0.54753
1067	0.54761
1068	0.54769
1069	0.54773
1070	0.54776
1071	0.54778
1072	0.54781
1073	0.54783
1074	0.54783
1075	0.54781
1076	0.54774
1077	0.5477
1078	0.54771
1079	0.54772
1080	0.54771
1081	0.54764
1082	0.54754
1083	0.54742
1084	0.5473
1085	0.54722
1086	0.54716
1087	0.54709
1088	0.547
1089	0.54687
1090	0.54671
1091	0.54656
1092	0.54647
1093	0.54641
1094	0.54631
1095	0.54616
1096	0.54593
1097	0.54565
1098	0.5454
1099	0.54526
1100	0.54518
1101	0.54503
1102	0.5448
1103	0.54457
1104	0.54442
1105	0.5443
1106	0.54414
1107	0.54388
1108	0.54364
1109	0.54347
1110	0.54335
1111	0.54317
1112	0.5429
1113	0.54268
1114	0.54265
1115	0.5427
1116	0.54265
1117	0.54239
1118	0.54208
1119	0.54185
1120	0.54163
1121	0.54133
1122	0.54089
1123	0.54047
1124	0.54019
1125	0.53991
1126	0.53943
1127	0.53862
1128	0.53776
1129	0.53711
1130	0.53647
1131	0.53554
1132	0.53411
1133	0.53251
1134	0.53106
1135	0.52976
1136	0.52854
1137	0.52726
1138	0.52571
1139	0.52358
1140	0.52085
1141	0.51823
1142	0.51633
1143	0.51472
1144	0.51267
1145	0.50982
1146	0.50699
1147	0.50498
1148	0.50357
1149	0.50235
1150	0.50094
1151	0.49936
1152	0.4977
1153	0.49611
1154	0.49477
1155	0.49384
1156	0.49326
1157	0.49282
1158	0.49234
1159	0.49186
1160	0.49139
1161	0.49088
1162	0.49046
1163	0.4903
1164	0.49022
1165	0.4902
1166	0.49007
1167	0.48993
1168	0.48985
1169	0.48981
1170	0.48978
1171	0.4895
1172	0.48904
1173	0.48862
1174	0.48854
1175	0.48866
1176	0.48883
1177	0.48881
1178	0.48869
1179	0.48857
1180	0.48846
1181	0.48838
1182	0.48826
1183	0.4881
1184	0.48792
1185	0.48776
1186	0.48768
1187	0.4876
1188	0.48752
1189	0.4874
1190	0.48732
1191	0.48719
1192	0.4871
1193	0.48697
1194	0.48689
1195	0.48676
1196	0.48667
1197	0.48664
1198	0.48666
1199	0.48686
1200	0.48721
1201	0.48751
1202	0.48744
1203	0.48727
1204	0.48715
1205	0.48722
1206	0.48744
1207	0.48765
1208	0.48767
1209	0.4876
1210	0.48757
1211	0.4877
1212	0.48787
1213	0.48794
1214	0.48782
1215	0.48767
1216	0.4877
1217	0.48789
1218	0.48818
1219	0.48841
1220	0.48836
1221	0.4882
1222	0.48809
1223	0.48803
1224	0.48807
1225	0.48811
1226	0.48796
1227	0.4878
1228	0.48765
1229	0.4876
1230	0.48759
1231	0.48763
1232	0.48758
1233	0.48754
1234	0.48754
1235	0.48758
1236	0.48754
1237	0.48744
1238	0.48725
1239	0.48701
1240	0.48687
1241	0.48674
1242	0.48669
1243	0.48674
1244	0.48665
1245	0.48665
1246	0.48651
1247	0.48645
1248	0.48631
1249	0.48621
1250	0.48611
1251	0.4861
1252	0.486
1253	0.48596
1254	0.48577
1255	0.48552
1256	0.48524
1257	0.485
1258	0.48481
1259	0.48463
1260	0.48458
1261	0.48458
1262	0.48453
1263	0.48434
1264	0.48415
1265	0.48391
1266	0.48372
1267	0.48353
1268	0.48335
1269	0.4832
1270	0.48291
1271	0.48258
1272	0.4822
1273	0.48173
1274	0.48126
1275	0.48084
1276	0.48051
1277	0.48023
1278	0.47999
1279	0.47966
1280	0.47924
1281	0.47873
1282	0.47823
1283	0.47764
1284	0.47714
1285	0.47667
1286	0.47626
1287	0.47598
1288	0.4756
1289	0.47519
1290	0.47477
1291	0.47426
1292	0.47376
1293	0.47325
1294	0.47266
1295	0.47207
1296	0.47138
1297	0.4707
1298	0.47006
1299	0.46951
1300	0.46935
1301	0.46822
1302	0.4679
1303	0.46744
1304	0.46678
1305	0.46631
1306	0.46515
1307	0.46453
1308	0.46364
1309	0.46281
1310	0.4621
1311	0.46138
1312	0.4604
1313	0.45911
1314	0.45807
1315	0.45683
1316	0.45579
1317	0.45465
1318	0.45334
1319	0.45205
1320	0.45018
1321	0.44891
1322	0.44739
1323	0.44594
1324	0.44475
1325	0.44413
1326	0.44277
1327	0.44066
1328	0.43859
1329	0.43666
1330	0.43555
1331	0.43445
1332	0.43309
1333	0.43143
1334	0.42902
1335	0.42668
1336	0.42469
1337	0.42264
1338	0.42085
1339	0.41948
1340	0.41844
1341	0.417
1342	0.41515
1343	0.41364
1344	0.41154
1345	0.40903
1346	0.4064
1347	0.40408
1348	0.40198
1349	0.40051
1350	0.39844
1351	0.39691
1352	0.39493
1353	0.39323
1354	0.39142
1355	0.39
1356	0.38819
1357	0.38685
1358	0.38526
1359	0.38493
1360	0.38484
1361	0.38404
1362	0.38243
1363	0.38043
1364	0.37895
1365	0.37742
1366	0.37526
1367	0.37401
1368	0.37185
1369	0.36942
1370	0.36672
1371	0.36319
1372	0.35939
1373	0.35623
1374	0.35215
1375	0.34748
1376	0.3437
1377	0.33927
1378	0.33504
1379	0.33051
1380	0.32735
1381	0.32193
1382	0.31629
1383	0.30977
1384	0.30444
1385	0.29718
1386	0.29005
1387	0.28319
1388	0.27577
1389	0.2703
1390	0.26308
1391	0.25668
1392	0.25022
1393	0.24424
1394	0.23754
1395	0.23292
1396	0.22741
1397	0.2213
1398	0.216
1399	0.2109
1400	0.20609
1401	0.20152
1402	0.19671
1403	0.19268
1404	0.18905
1405	0.18611
1406	0.18263
1407	0.17945
1408	0.17643
1409	0.17331
1410	0.1705
1411	0.16808
1412	0.16571
1413	0.16362
1414	0.16159
1415	0.15962
1416	0.15781
1417	0.15614
1418	0.15447
1419	0.15303
1420	0.15168
1421	0.15034
1422	0.14906
1423	0.14786
1424	0.14676
1425	0.14547
1426	0.14448
1427	0.14359
1428	0.1428
1429	0.14204
1430	0.14124
1431	0.1406
1432	0.13988
1433	0.1394
1434	0.13876
1435	0.13823
1436	0.13778
1437	0.13731
1438	0.13689
1439	0.13656
1440	0.13624
1441	0.13593
1442	0.1357
1443	0.13555
1444	0.1354
1445	0.13532
1446	0.13519
1447	0.13509
1448	0.13506
1449	0.13505
1450	0.13506
1451	0.13511
1452	0.13514
1453	0.13518
1454	0.13527
1455	0.13539
1456	0.13556
1457	0.13573
1458	0.13603
1459	0.13625
1460	0.13644
1461	0.13687
1462	0.13728
1463	0.13772
1464	0.13834
1465	0.13893
1466	0.1395
1467	0.14036
1468	0.14108
1469	0.14181
1470	0.14275
1471	0.14351
1472	0.14426
1473	0.14535
1474	0.14613
1475	0.14734
1476	0.14829
1477	0.14926
1478	0.15034
1479	0.15132
1480	0.15257
1481	0.15344
1482	0.15449
1483	0.15541
1484	0.15658
1485	0.15755
1486	0.15847
1487	0.15972
1488	0.16077
1489	0.16217
1490	0.16315
1491	0.16453
1492	0.16563
1493	0.1669
1494	0.16801
1495	0.16945
1496	0.17071
1497	0.17208
1498	0.17341
1499	0.17456
1500	0.17602
1501	0.17705
1502	0.17848
1503	0.17981
1504	0.18128
1505	0.18275
1506	0.18386
1507	0.18531
1508	0.18632
1509	0.18778
1510	0.18929
1511	0.19057
1512	0.19207
1513	0.19312
1514	0.1946
1515	0.19612
1516	0.19728
1517	0.19881
1518	0.20024
1519	0.20137
1520	0.20272
1521	0.20425
1522	0.20535
1523	0.20688
1524	0.20842
1525	0.20955
1526	0.21096
1527	0.21231
1528	0.21345
1529	0.21467
1530	0.21592
1531	0.21743
1532	0.21846
1533	0.21982
1534	0.22117
1535	0.22248
1536	0.22356
1537	0.22484
1538	0.22595
1539	0.22738
1540	0.22852
1541	0.22952
1542	0.23083
1543	0.23206
1544	0.23343
1545	0.23441
1546	0.23541
1547	0.23676
1548	0.23794
1549	0.2391
1550	0.2402
1551	0.24118
1552	0.24211
1553	0.24332
1554	0.2443
1555	0.24545
1556	0.24661
1557	0.24762
1558	0.24827
1559	0.24915
1560	0.25
1561	0.25086
1562	0.25172
1563	0.25267
1564	0.25341
1565	0.2544
1566	0.25515
1567	0.25615
1568	0.25689
1569	0.25775
1570	0.25861
1571	0.25943
1572	0.2603
1573	0.26122
1574	0.26214
1575	0.26277
1576	0.26381
1577	0.26444
1578	0.26521
1579	0.26606
1580	0.26677
1581	0.26772
1582	0.2686
1583	0.26954
1584	0.27021
1585	0.27109
1586	0.27195
1587	0.27268
1588	0.27326
1589	0.27415
1590	0.27483
1591	0.27577
1592	0.27665
1593	0.27777
1594	0.27874
1595	0.27964
1596	0.28015
1597	0.28099
1598	0.28166
1599	0.28254
1600	0.28336
1601	0.28408
1602	0.28467
1603	0.28571
1604	0.28632
1605	0.28719
1606	0.28779
1607	0.28843
1608	0.28891
1609	0.28959
1610	0.29002
1611	0.29069
1612	0.29128
1613	0.29205
1614	0.29259
1615	0.29321
1616	0.2937
1617	0.29422
1618	0.29464
1619	0.2954
1620	0.29574
1621	0.29632
1622	0.29693
1623	0.29756
1624	0.29824
1625	0.29876
1626	0.29903
1627	0.29967
1628	0.29991
1629	0.30046
1630	0.30082
1631	0.30121
1632	0.30125
1633	0.30181
1634	0.30227
1635	0.30287
1636	0.30297
1637	0.30352
1638	0.30374
1639	0.30417
1640	0.30414
1641	0.30478
1642	0.30502
1643	0.30554
1644	0.30574
1645	0.30611
1646	0.30633
1647	0.30667
1648	0.30666
1649	0.30718
1650	0.3071
1651	0.30711
1652	0.30688
1653	0.30722
1654	0.3066
1655	0.30665
1656	0.30637
1657	0.3065
1658	0.30587
1659	0.30556
1660	0.30526
1661	0.30498
1662	0.30445
1663	0.30422
1664	0.30369
1665	0.30348
1666	0.30287
1667	0.30254
1668	0.30194
1669	0.30157
1670	0.30162
1671	0.30314
1672	0.30243
1673	0.30218
1674	0.3017
1675	0.30123
1676	0.30046
1677	0.30018
1678	0.29959
1679	0.29909
1680	0.29831
1681	0.29792
1682	0.29706
1683	0.29641
1684	0.29589
1685	0.29528
1686	0.29452
1687	0.2939
1688	0.2931
1689	0.29258
1690	0.29178
1691	0.29137
1692	0.29085
1693	0.29037
1694	0.2895
1695	0.28891
1696	0.28827
1697	0.2877
1698	0.28699
1699	0.2862
1700	0.28545
1701	0.28475
1702	0.28396
1703	0.28345
1704	0.28284
1705	0.28235
1706	0.2816
1707	0.28114
1708	0.28028
1709	0.27989
1710	0.27926
1711	0.27859
1712	0.27795
1713	0.27747
1714	0.27685
1715	0.27645
1716	0.27588
1717	0.27547
1718	0.27477
1719	0.27428
1720	0.27359
1721	0.27318
1722	0.27268
1723	0.27227
1724	0.27187
1725	0.27142
1726	0.2709
1727	0.27081
1728	0.27052
1729	0.27028
1730	0.26998
1731	0.27
1732	0.26984
1733	0.2698
1734	0.26955
1735	0.26947
1736	0.26961
1737	0.2694
1738	0.26913
1739	0.26903
1740	0.26868
1741	0.26846
1742	0.26815
1743	0.26797
1744	0.26745
1745	0.26689
1746	0.26637
1747	0.26603
1748	0.26546
1749	0.26491
1750	0.26439
1751	0.26374
1752	0.26297
1753	0.26246
1754	0.26201
1755	0.26149
1756	0.2608
1757	0.26017
1758	0.25969
1759	0.25924
1760	0.25866
1761	0.25818
1762	0.25793
1763	0.2576
1764	0.25709
1765	0.25677
1766	0.25656
1767	0.25642
1768	0.25608
1769	0.25597
1770	0.25582
1771	0.25592
1772	0.25612
1773	0.2558
1774	0.25581
1775	0.2557
1776	0.25564
1777	0.25591
1778	0.256
1779	0.25589
1780	0.25588
1781	0.25574
1782	0.25566
1783	0.25537
1784	0.25519
1785	0.25474
1786	0.25453
1787	0.25425
1788	0.25435
1789	0.25437
1790	0.25424
1791	0.2544
1792	0.25433
1793	0.25437
1794	0.25445
1795	0.25456
1796	0.25448
1797	0.25471
1798	0.25507
1799	0.25522
1800	0.25525
1801	0.25567
1802	0.25585
1803	0.25606
1804	0.25622
1805	0.2565
1806	0.25658
1807	0.25675
1808	0.25656
1809	0.25656
1810	0.2567
1811	0.25656
1812	0.25649
1813	0.25658
1814	0.25669
1815	0.25689
1816	0.25672
1817	0.25685
1818	0.25689
1819	0.25691
1820	0.25705
1821	0.25708
1822	0.257
1823	0.25711
1824	0.25691
1825	0.25723
1826	0.2572
1827	0.25698
1828	0.25664
1829	0.25661
1830	0.25642
1831	0.25623
1832	0.2556
1833	0.25533
1834	0.25504
1835	0.25452
1836	0.25432
1837	0.25399
1838	0.25342
1839	0.25297
1840	0.25239
1841	0.25149
1842	0.2507
1843	0.24964
1844	0.24875
1845	0.2477
1846	0.24667
1847	0.24569
1848	0.24409
1849	0.24256
1850	0.2409
1851	0.23956
1852	0.23705
1853	0.23519
1854	0.23323
1855	0.23127
1856	0.22908
1857	0.2266
1858	0.22379
1859	0.22125
1860	0.21799
1861	0.21517
1862	0.21024
1863	0.20651
1864	0.20266
1865	0.19909
1866	0.19483
1867	0.19105
1868	0.18662
1869	0.18308
1870	0.17663
1871	0.17189
1872	0.16715
1873	0.16201
1874	0.15712
1875	0.15159
1876	0.14667
1877	0.13892
1878	0.13334
1879	0.12817
1880	0.12296
1881	0.11728
1882	0.11244
1883	0.10504
1884	0.099922
1885	0.095218
1886	0.09068
1887	0.086022
1888	0.080439
1889	0.07627
1890	0.072584
1891	0.06913
1892	0.065727
1893	0.061733
1894	0.058855
1895	0.056384
1896	0.054102
1897	0.052156
1898	0.049379
1899	0.047798
1900	0.046343
1901	0.044835
1902	0.043116
1903	0.041924
1904	0.040923
1905	0.04004
1906	0.038899
1907	0.038165
1908	0.037451
1909	0.036869
1910	0.036125
1911	0.035613
1912	0.035151
1913	0.034736
1914	0.034235
1915	0.033939
1916	0.033618
1917	0.033338
1918	0.033002
1919	0.032794
1920	0.032608
1921	0.032377
1922	0.032224
1923	0.032096
1924	0.031954
1925	0.031904
1926	0.031818
1927	0.031798
1928	0.031783
1929	0.031796
1930	0.031816
1931	0.031896
1932	0.031946
1933	0.032018
1934	0.032161
1935	0.032275
1936	0.032425
1937	0.032632
1938	0.032781
1939	0.032963
1940	0.033212
1941	0.033431
1942	0.033656
1943	0.033979
1944	0.034248
1945	0.034514
1946	0.034853
1947	0.035177
1948	0.035417
1949	0.035852
1950	0.036136
1951	0.036619
1952	0.036925
1953	0.037267
1954	0.03774
1955	0.038132
1956	0.038453
1957	0.038985
1958	0.039365
1959	0.039872
1960	0.040297
1961	0.040642
1962	0.041265
1963	0.041629
1964	0.042233
1965	0.042663
1966	0.043105
1967	0.043696
1968	0.044176
1969	0.044786
1970	0.045209
1971	0.045963
1972	0.046375
1973	0.046769
1974	0.047539
1975	0.048018
1976	0.048675
1977	0.049153
1978	0.049916
1979	0.050404
1980	0.051118
1981	0.051637
1982	0.052114
1983	0.05294
1984	0.053439
1985	0.054214
1986	0.054731
1987	0.055459
1988	0.055957
1989	0.056726
1990	0.057297
1991	0.058003
1992	0.05854
1993	0.059286
1994	0.059841
1995	0.060594
1996	0.061103
1997	0.061892
1998	0.062397
1999	0.063219
2000	0.063741
2001	0.064249
2002	0.06502
2003	0.065858
2004	0.066337
2005	0.067139
2006	0.06767
2007	0.068406
2008	0.068909
2009	0.069667
2010	0.070116
2011	0.070866
2012	0.071357
2013	0.07214
2014	0.072612
2015	0.073351
2016	0.073809
2017	0.074516
2018	0.074904
2019	0.075546
2020	0.07599
2021	0.076647
2022	0.077299
2023	0.077637
2024	0.078294
2025	0.078688
2026	0.079297
2027	0.0796
2028	0.080193
2029	0.080793
2030	0.081133
2031	0.081575
2032	0.081933
2033	0.082475
2034	0.082759
2035	0.083297
2036	0.083827
2037	0.084037
2038	0.08459
2039	0.08479
2040	0.085278
2041	0.085758
2042	0.08596
2043	0.086432
2044	0.086635
2045	0.087069
2046	0.087505
2047	0.087728
2048	0.088182
2049	0.08839
2050	0.088807
2051	0.089222
2052	0.089424
2053	0.089823
2054	0.090291
2055	0.090489
2056	0.090965
2057	0.091197
2058	0.091704
2059	0.092184
2060	0.092494
2061	0.093028
2062	0.093499
2063	0.093863
2064	0.09434
2065	0.094936
2066	0.095193
2067	0.095713
2068	0.096253
2069	0.096583
2070	0.097092
2071	0.097665
2072	0.097929
2073	0.098448
2074	0.098961
2075	0.099335
2076	0.099812
2077	0.10036
2078	0.10066
2079	0.10115
2080	0.10159
2081	0.10186
2082	0.10241
2083	0.10288
2084	0.10313
2085	0.10358
2086	0.10408
2087	0.10453
2088	0.10482
2089	0.10529
2090	0.10573
2091	0.10604
2092	0.1064
2093	0.10694
2094	0.10733
2095	0.1076
2096	0.10796
2097	0.10842
2098	0.10874
2099	0.10914
2100	0.10955
2101	0.10999
2102	0.11026
2103	0.11073
2104	0.11114
2105	0.1116
2106	0.11184
2107	0.11224
2108	0.11261
2109	0.11299
2110	0.11326
2111	0.11364
2112	0.11398
2113	0.11441
2114	0.11462
2115	0.11494
2116	0.11533
2117	0.11572
2118	0.11596
2119	0.11634
2120	0.11673
2121	0.11721
2122	0.11754
2123	0.11779
2124	0.11817
2125	0.1185
2126	0.11886
2127	0.11909
2128	0.11938
2129	0.11971
2130	0.12005
2131	0.12039
2132	0.12056
2133	0.1209
2134	0.12112
2135	0.12136
2136	0.12168
2137	0.12182
2138	0.12204
2139	0.12223
2140	0.12245
2141	0.12273
2142	0.12295
2143	0.12308
2144	0.12328
2145	0.12355
2146	0.12383
2147	0.12405
2148	0.12419
2149	0.12436
2150	0.12466
2151	0.12493
2152	0.12513
2153	0.12538
2154	0.12552
2155	0.12574
2156	0.12607
2157	0.12619
2158	0.12642
2159	0.12662
2160	0.12684
2161	0.12693
2162	0.12718
2163	0.12738
2164	0.12763
2165	0.1278
2166	0.12803
2167	0.12828
2168	0.1285
2169	0.12864
2170	0.12886
2171	0.12909
2172	0.12929
2173	0.12954
2174	0.12982
2175	0.13002
2176	0.13028
2177	0.13053
2178	0.13082
2179	0.13116
2180	0.13148
2181	0.13174
2182	0.13206
2183	0.13234
2184	0.13263
2185	0.13298
2186	0.13325
2187	0.13351
2188	0.13386
2189	0.1341
2190	0.13433
2191	0.13465
2192	0.13489
2193	0.13514
2194	0.13525
2195	0.1354
2196	0.13563
2197	0.13587
2198	0.13604
2199	0.13613
2200	0.13633
2201	0.13654
2202	0.13672
2203	0.13689
2204	0.137
2205	0.13718
2206	0.13733
2207	0.13747
2208	0.13772
2209	0.13787
2210	0.13808
2211	0.13829
2212	0.13844
2213	0.13856
2214	0.13862
2215	0.13873
2216	0.13873
2217	0.13877
2218	0.13874
2219	0.13876
2220	0.13885
2221	0.13885
2222	0.13885
2223	0.13871
2224	0.13864
2225	0.13855
2226	0.13833
