     0.400000     0.620000     0.609213
     0.400000     0.640000     0.621141
     0.400000     0.660000     0.632476
     0.400000     0.680000     0.643226
     0.400000     0.700000     0.653404
     0.400000     0.720000     0.663030
     0.400000     0.740000     0.672137
     0.400000     0.760000     0.680765
     0.400000     0.780000     0.688951
     0.400000     0.800000     0.696727
     0.400000     0.820000     0.704124
     0.400000     0.840000     0.711168
     0.400000     0.860000     0.717885
     0.400000     0.880000     0.724297
     0.400000     0.900000     0.730424
     0.400000     0.920000     0.736284
     0.400000     0.940000     0.741895
     0.400000     0.960000     0.747272
     0.400000     0.980000     0.752430
     0.400000      1.00000     0.757381
     0.600000    0.0200000    0.0533128
     0.600000    0.0400000    0.0844469
     0.600000    0.0600000     0.120634
     0.600000    0.0800000     0.156945
     0.600000     0.100000     0.191541
     0.600000     0.120000     0.225658
     0.600000     0.140000     0.257685
     0.600000     0.160000     0.285087
     0.600000     0.180000     0.315696
     0.600000     0.200000     0.343809
     0.600000     0.220000     0.371925
     0.600000     0.240000     0.401590
     0.600000     0.260000     0.430179
     0.600000     0.280000     0.457636
     0.600000     0.300000     0.483965
     0.600000     0.320000     0.509098
     0.600000     0.340000     0.532950
     0.600000     0.360000     0.555530
     0.600000     0.380000     0.576781
     0.600000     0.400000     0.596694
     0.600000     0.420000     0.615259
     0.600000     0.440000     0.632484
     0.600000     0.460000     0.648392
     0.600000     0.480000     0.663037
     0.600000     0.500000     0.676515
     0.600000     0.520000     0.688957
     0.600000     0.540000     0.700477
     0.600000     0.560000     0.711174
     0.600000     0.580000     0.721134
     0.600000     0.600000     0.730429
     0.600000     0.620000     0.739125
     0.600000     0.640000     0.747277
     0.600000     0.660000     0.754936
     0.600000     0.680000     0.762143
     0.600000     0.700000     0.768939
     0.600000     0.720000     0.775358
     0.600000     0.740000     0.781429
     0.600000     0.760000     0.787181
     0.600000     0.780000     0.792638
     0.600000     0.800000     0.797822
     0.600000     0.820000     0.802753
     0.600000     0.840000     0.807449
     0.600000     0.860000     0.811927
     0.600000     0.880000     0.816202
     0.600000     0.900000     0.820286
     0.600000     0.920000     0.824193
     0.600000     0.940000     0.827934
     0.600000     0.960000     0.831518
     0.600000     0.980000     0.834957
     0.600000      1.00000     0.838258
     0.800000    0.0200000    0.0708361
     0.800000    0.0400000     0.108404
     0.800000    0.0600000     0.153552
     0.800000    0.0800000     0.198885
     0.800000     0.100000     0.241646
     0.800000     0.120000     0.283689
     0.800000     0.140000     0.322596
     0.800000     0.160000     0.362131
     0.800000     0.180000     0.401600
     0.800000     0.200000     0.439466
     0.800000     0.220000     0.475326
     0.800000     0.240000     0.509109
     0.800000     0.260000     0.540630
     0.800000     0.280000     0.569859
     0.800000     0.300000     0.596705
     0.800000     0.320000     0.621159
     0.800000     0.340000     0.643243
     0.800000     0.360000     0.663046
     0.800000     0.380000     0.680781
     0.800000     0.400000     0.696742
     0.800000     0.420000     0.711183
     0.800000     0.440000     0.724311
     0.800000     0.460000     0.736297
     0.800000     0.480000     0.747285
     0.800000     0.500000     0.757393
     0.800000     0.520000     0.766724
     0.800000     0.540000     0.775364
     0.800000     0.560000     0.783387
     0.800000     0.580000     0.790856
     0.800000     0.600000     0.797828
     0.800000     0.620000     0.804349
     0.800000     0.640000     0.810464
     0.800000     0.660000     0.816207
     0.800000     0.680000     0.821613
     0.800000     0.700000     0.826709
     0.800000     0.720000     0.831523
     0.800000     0.740000     0.836077
     0.800000     0.760000     0.840390
     0.800000     0.780000     0.844483
     0.800000     0.800000     0.848371
     0.800000     0.820000     0.852069
     0.800000     0.840000     0.855591
     0.800000     0.860000     0.858950
     0.800000     0.880000     0.862155
     0.800000     0.900000     0.865218
     0.800000     0.920000     0.868148
     0.800000     0.940000     0.870954
     0.800000     0.960000     0.873642
     0.800000     0.980000     0.876221
     0.800000      1.00000     0.878697
      1.00000    0.0200000    0.0883594
      1.00000    0.0400000     0.132361
      1.00000    0.0600000     0.186470
      1.00000    0.0800000     0.240826
      1.00000     0.100000     0.291750
      1.00000     0.120000     0.341719
      1.00000     0.140000     0.387506
      1.00000     0.160000     0.439480
      1.00000     0.180000     0.483990
      1.00000     0.200000     0.525166
      1.00000     0.220000     0.562790
      1.00000     0.240000     0.596719
      1.00000     0.260000     0.626914
      1.00000     0.280000     0.653433
      1.00000     0.300000     0.676536
      1.00000     0.320000     0.696753
      1.00000     0.340000     0.714591
      1.00000     0.360000     0.730447
      1.00000     0.380000     0.744634
      1.00000     0.400000     0.757402
      1.00000     0.420000     0.768954
      1.00000     0.440000     0.779457
      1.00000     0.460000     0.789045
      1.00000     0.480000     0.797835
      1.00000     0.500000     0.805922
      1.00000     0.520000     0.813386
      1.00000     0.540000     0.820298
      1.00000     0.560000     0.826716
      1.00000     0.580000     0.832691
      1.00000     0.600000     0.838268
      1.00000     0.620000     0.843485
      1.00000     0.640000     0.848376
      1.00000     0.660000     0.852971
      1.00000     0.680000     0.857295
      1.00000     0.700000     0.861373
      1.00000     0.720000     0.865223
      1.00000     0.740000     0.868866
      1.00000     0.760000     0.872317
      1.00000     0.780000     0.875591
      1.00000     0.800000     0.878701
      1.00000     0.820000     0.881660
      1.00000     0.840000     0.884477
      1.00000     0.860000     0.887164
      1.00000     0.880000     0.889728
      1.00000     0.900000     0.892179
      1.00000     0.920000     0.894523
      1.00000     0.940000     0.896767
      1.00000     0.960000     0.898918
      1.00000     0.980000     0.900980
      1.00000      1.00000     0.902961
      1.20000    0.0200000     0.105883
      1.20000    0.0400000     0.156319
      1.20000    0.0600000     0.219387
      1.20000    0.0800000     0.282766
      1.20000     0.100000     0.341855
      1.20000     0.120000     0.399750
      1.20000     0.140000     0.452417
      1.20000     0.160000     0.509169
      1.20000     0.180000     0.555599
      1.20000     0.200000     0.596760
      1.20000     0.220000     0.632545
      1.20000     0.240000     0.663093
      1.20000     0.260000     0.689009
      1.20000     0.280000     0.711223
      1.20000     0.300000     0.730474
      1.20000     0.320000     0.747320
      1.20000     0.340000     0.762183
      1.20000     0.360000     0.775395
      1.20000     0.380000     0.787217
      1.20000     0.400000     0.797856
      1.20000     0.420000     0.807482
      1.20000     0.440000     0.816233
      1.20000     0.460000     0.824222
      1.20000     0.480000     0.831546
      1.20000     0.500000     0.838285
      1.20000     0.520000     0.844504
      1.20000     0.540000     0.850264
      1.20000     0.560000     0.855611
      1.20000     0.580000     0.860590
      1.20000     0.600000     0.865237
      1.20000     0.620000     0.869584
      1.20000     0.640000     0.873660
      1.20000     0.660000     0.877488
      1.20000     0.680000     0.881092
      1.20000     0.700000     0.884489
      1.20000     0.720000     0.887698
      1.20000     0.740000     0.890733
      1.20000     0.760000     0.893608
      1.20000     0.780000     0.896336
      1.20000     0.800000     0.898928
      1.20000     0.820000     0.901393
      1.20000     0.840000     0.903741
      1.20000     0.860000     0.905979
      1.20000     0.880000     0.908116
      1.20000     0.900000     0.910158
      1.20000     0.920000     0.912111
      1.20000     0.940000     0.913981
      1.20000     0.960000     0.915773
      1.20000     0.980000     0.917492
      1.20000      1.00000     0.919142
      1.40000    0.0200000     0.123406
      1.40000    0.0400000     0.180276
      1.40000    0.0600000     0.252305
      1.40000    0.0800000     0.324706
      1.40000     0.100000     0.391960
      1.40000     0.120000     0.457780
      1.40000     0.140000     0.517328
      1.40000     0.160000     0.569977
      1.40000     0.180000     0.615379
      1.40000     0.200000     0.653520
      1.40000     0.220000     0.685017
      1.40000     0.240000     0.711266
      1.40000     0.260000     0.733476
      1.40000     0.280000     0.752513
      1.40000     0.300000     0.769013
      1.40000     0.320000     0.783449
      1.40000     0.340000     0.796188
      1.40000     0.360000     0.807511
      1.40000     0.380000     0.817642
      1.40000     0.400000     0.826759
      1.40000     0.420000     0.835009
      1.40000     0.440000     0.842509
      1.40000     0.460000     0.849356
      1.40000     0.480000     0.855633
      1.40000     0.500000     0.861408
      1.40000     0.520000     0.866738
      1.40000     0.540000     0.871674
      1.40000     0.560000     0.876257
      1.40000     0.580000     0.880524
      1.40000     0.600000     0.884506
      1.40000     0.620000     0.888232
      1.40000     0.640000     0.891725
      1.40000     0.660000     0.895006
      1.40000     0.680000     0.898094
      1.40000     0.700000     0.901005
      1.40000     0.720000     0.903755
      1.40000     0.740000     0.906356
      1.40000     0.760000     0.908821
      1.40000     0.780000     0.911159
      1.40000     0.800000     0.913380
      1.40000     0.820000     0.915492
      1.40000     0.840000     0.917504
      1.40000     0.860000     0.919423
      1.40000     0.880000     0.921254
      1.40000     0.900000     0.923004
      1.40000     0.920000     0.924678
      1.40000     0.940000     0.926281
      1.40000     0.960000     0.927816
      1.40000     0.980000     0.929290
      1.40000      1.00000     0.930704
      1.60000    0.0200000     0.130567
      1.60000    0.0400000     0.198619
      1.60000    0.0600000     0.285334
      1.60000    0.0800000     0.362364
      1.60000     0.100000     0.439688
      1.60000     0.120000     0.509316
      1.60000     0.140000     0.570050
      1.60000     0.160000     0.621332
      1.60000     0.180000     0.663202
      1.60000     0.200000     0.696882
      1.60000     0.220000     0.724438
      1.60000     0.240000     0.747401
      1.60000     0.260000     0.766832
      1.60000     0.280000     0.783487
      1.60000     0.300000     0.797921
      1.60000     0.320000     0.810551
      1.60000     0.340000     0.821695
      1.60000     0.360000     0.831601
      1.60000     0.380000     0.840464
      1.60000     0.400000     0.848441
      1.60000     0.420000     0.855658
      1.60000     0.440000     0.862219
      1.60000     0.460000     0.868209
      1.60000     0.480000     0.873701
      1.60000     0.500000     0.878753
      1.60000     0.520000     0.883416
      1.60000     0.540000     0.887734
      1.60000     0.560000     0.891743
      1.60000     0.580000     0.895476
      1.60000     0.600000     0.898961
      1.60000     0.620000     0.902220
      1.60000     0.640000     0.905276
      1.60000     0.660000     0.908146
      1.60000     0.680000     0.910848
      1.60000     0.700000     0.913395
      1.60000     0.720000     0.915800
      1.60000     0.740000     0.918076
      1.60000     0.760000     0.920232
      1.60000     0.780000     0.922277
      1.60000     0.800000     0.924220
      1.60000     0.820000     0.926069
      1.60000     0.840000     0.927829
      1.60000     0.860000     0.929507
      1.60000     0.880000     0.931109
      1.60000     0.900000     0.932640
      1.60000     0.920000     0.934105
      1.60000     0.940000     0.935507
      1.60000     0.960000     0.936850
      1.60000     0.980000     0.938139
      1.60000      1.00000     0.939376
      1.80000    0.0200000     0.139408
      1.80000    0.0400000     0.220263
      1.80000    0.0600000     0.316045
      1.80000    0.0800000     0.401924
      1.80000     0.100000     0.484279
      1.80000     0.120000     0.555819
      1.80000     0.140000     0.615518
      1.80000     0.160000     0.663266
      1.80000     0.180000     0.700681
      1.80000     0.200000     0.730613
      1.80000     0.220000     0.755103
      1.80000     0.240000     0.775511
      1.80000     0.260000     0.792779
      1.80000     0.280000     0.807581
      1.80000     0.300000     0.820409
      1.80000     0.320000     0.831633
      1.80000     0.340000     0.841537
      1.80000     0.360000     0.850341
      1.80000     0.380000     0.858217
      1.80000     0.400000     0.865307
      1.80000     0.420000     0.871721
      1.80000     0.440000     0.877551
      1.80000     0.460000     0.882875
      1.80000     0.480000     0.887755
      1.80000     0.500000     0.892245
      1.80000     0.520000     0.896390
      1.80000     0.540000     0.900227
      1.80000     0.560000     0.903790
      1.80000     0.580000     0.907108
      1.80000     0.600000     0.910204
      1.80000     0.620000     0.913101
      1.80000     0.640000     0.915817
      1.80000     0.660000     0.918368
      1.80000     0.680000     0.920769
      1.80000     0.700000     0.923032
      1.80000     0.720000     0.925170
      1.80000     0.740000     0.927193
      1.80000     0.760000     0.929109
      1.80000     0.780000     0.930926
      1.80000     0.800000     0.932653
      1.80000     0.820000     0.934296
      1.80000     0.840000     0.935860
      1.80000     0.860000     0.937352
      1.80000     0.880000     0.938776
      1.80000     0.900000     0.940136
      1.80000     0.920000     0.941438
      1.80000     0.940000     0.942684
      1.80000     0.960000     0.943878
      1.80000     0.980000     0.945023
      1.80000      1.00000     0.946123
      2.00000    0.0200000     0.146669
      2.00000    0.0400000     0.242817
      2.00000    0.0600000     0.344263
      2.00000    0.0800000     0.439883
      2.00000     0.100000     0.525533
      2.00000     0.120000     0.597046
      2.00000     0.140000     0.653719
      2.00000     0.160000     0.697003
      2.00000     0.180000     0.730669
      2.00000     0.200000     0.757602
      2.00000     0.220000     0.779638
      2.00000     0.240000     0.798002
      2.00000     0.260000     0.813540
      2.00000     0.280000     0.826859
      2.00000     0.300000     0.838401
      2.00000     0.320000     0.848501
      2.00000     0.340000     0.857413
      2.00000     0.360000     0.865335
      2.00000     0.380000     0.872422
      2.00000     0.400000     0.878801
      2.00000     0.420000     0.884572
      2.00000     0.440000     0.889819
      2.00000     0.460000     0.894610
      2.00000     0.480000     0.899001
      2.00000     0.500000     0.903041
      2.00000     0.520000     0.906770
      2.00000     0.540000     0.910223
      2.00000     0.560000     0.913429
      2.00000     0.580000     0.916415
      2.00000     0.600000     0.919201
      2.00000     0.620000     0.921807
      2.00000     0.640000     0.924251
      2.00000     0.660000     0.926546
      2.00000     0.680000     0.928706
      2.00000     0.700000     0.930743
      2.00000     0.720000     0.932667
      2.00000     0.740000     0.934487
      2.00000     0.760000     0.936211
      2.00000     0.780000     0.937847
      2.00000     0.800000     0.939401
      2.00000     0.820000     0.940879
      2.00000     0.840000     0.942286
      2.00000     0.860000     0.943628
      2.00000     0.880000     0.944910
      2.00000     0.900000     0.946134
      2.00000     0.920000     0.947305
      2.00000     0.940000     0.948426
      2.00000     0.960000     0.949500
      2.00000     0.980000     0.950531
      2.00000      1.00000     0.951520
      2.20000    0.0200000     0.153293
      2.20000    0.0400000     0.263795
      2.20000    0.0600000     0.372486
      2.20000    0.0800000     0.475833
      2.20000     0.100000     0.563230
      2.20000     0.120000     0.632890
      2.20000     0.140000     0.685267
      2.20000     0.160000     0.724609
      2.20000     0.180000     0.755208
      2.20000     0.200000     0.779687
      2.20000     0.220000     0.799715
      2.20000     0.240000     0.816406
      2.20000     0.260000     0.830528
      2.20000     0.280000     0.842633
      2.20000     0.300000     0.853125
      2.20000     0.320000     0.862304
      2.20000     0.340000     0.870404
      2.20000     0.360000     0.877604
      2.20000     0.380000     0.884046
      2.20000     0.400000     0.889843
      2.20000     0.420000     0.895089
      2.20000     0.440000     0.899858
      2.20000     0.460000     0.904212
      2.20000     0.480000     0.908203
      2.20000     0.500000     0.911875
      2.20000     0.520000     0.915264
      2.20000     0.540000     0.918403
      2.20000     0.560000     0.921317
      2.20000     0.580000     0.924030
      2.20000     0.600000     0.926562
      2.20000     0.620000     0.928931
      2.20000     0.640000     0.931152
      2.20000     0.660000     0.933238
      2.20000     0.680000     0.935202
      2.20000     0.700000     0.937053
      2.20000     0.720000     0.938802
      2.20000     0.740000     0.940456
      2.20000     0.760000     0.942023
      2.20000     0.780000     0.943509
      2.20000     0.800000     0.944922
      2.20000     0.820000     0.946265
      2.20000     0.840000     0.947544
      2.20000     0.860000     0.948764
      2.20000     0.880000     0.949929
      2.20000     0.900000     0.951042
      2.20000     0.920000     0.952106
      2.20000     0.940000     0.953125
      2.20000     0.960000     0.954101
      2.20000     0.980000     0.955038
      2.20000      1.00000     0.955937
      2.40000    0.0200000     0.164827
      2.40000    0.0400000     0.285794
      2.40000    0.0600000     0.402256
      2.40000    0.0800000     0.509702
      2.40000     0.100000     0.597225
      2.40000     0.120000     0.663489
      2.40000     0.140000     0.711562
      2.40000     0.160000     0.747616
      2.40000     0.180000     0.775659
      2.40000     0.200000     0.798093
      2.40000     0.220000     0.816448
      2.40000     0.240000     0.831744
      2.40000     0.260000     0.844687
      2.40000     0.280000     0.855781
      2.40000     0.300000     0.865395
      2.40000     0.320000     0.873808
      2.40000     0.340000     0.881231
      2.40000     0.360000     0.887830
      2.40000     0.380000     0.893733
      2.40000     0.400000     0.899047
      2.40000     0.420000     0.903854
      2.40000     0.440000     0.908224
      2.40000     0.460000     0.912214
      2.40000     0.480000     0.915872
      2.40000     0.500000     0.919237
      2.40000     0.520000     0.922344
      2.40000     0.540000     0.925220
      2.40000     0.560000     0.927890
      2.40000     0.580000     0.930377
      2.40000     0.600000     0.932698
      2.40000     0.620000     0.934869
      2.40000     0.640000     0.936904
      2.40000     0.660000     0.938816
      2.40000     0.680000     0.940616
      2.40000     0.700000     0.942312
      2.40000     0.720000     0.943915
      2.40000     0.740000     0.945431
      2.40000     0.760000     0.946867
      2.40000     0.780000     0.948229
      2.40000     0.800000     0.949523
      2.40000     0.820000     0.950754
      2.40000     0.840000     0.951927
      2.40000     0.860000     0.953045
      2.40000     0.880000     0.954112
      2.40000     0.900000     0.955132
      2.40000     0.920000     0.956107
      2.40000     0.940000     0.957041
      2.40000     0.960000     0.957936
      2.40000     0.980000     0.958795
      2.40000      1.00000     0.959619
      2.60000    0.0200000     0.172216
      2.60000    0.0400000     0.305868
      2.60000    0.0600000     0.430948
      2.60000    0.0800000     0.541305
      2.60000     0.100000     0.627479
      2.60000     0.120000     0.689450
      2.60000     0.140000     0.733814
      2.60000     0.160000     0.767087
      2.60000     0.180000     0.792967
      2.60000     0.200000     0.813670
      2.60000     0.220000     0.830609
      2.60000     0.240000     0.844725
      2.60000     0.260000     0.856669
      2.60000     0.280000     0.866907
      2.60000     0.300000     0.875780
      2.60000     0.320000     0.883544
      2.60000     0.340000     0.890394
      2.60000     0.360000     0.896483
      2.60000     0.380000     0.901932
      2.60000     0.400000     0.906835
      2.60000     0.420000     0.911271
      2.60000     0.440000     0.915305
      2.60000     0.460000     0.918987
      2.60000     0.480000     0.922362
      2.60000     0.500000     0.925468
      2.60000     0.520000     0.928335
      2.60000     0.540000     0.930989
      2.60000     0.560000     0.933454
      2.60000     0.580000     0.935748
      2.60000     0.600000     0.937890
      2.60000     0.620000     0.939894
      2.60000     0.640000     0.941772
      2.60000     0.660000     0.943536
      2.60000     0.680000     0.945197
      2.60000     0.700000     0.946763
      2.60000     0.720000     0.948242
      2.60000     0.740000     0.949641
      2.60000     0.760000     0.950966
      2.60000     0.780000     0.952223
      2.60000     0.800000     0.953417
      2.60000     0.820000     0.954554
      2.60000     0.840000     0.955636
      2.60000     0.860000     0.956667
      2.60000     0.880000     0.957652
      2.60000     0.900000     0.958593
      2.60000     0.920000     0.959493
      2.60000     0.940000     0.960355
      2.60000     0.960000     0.961181
      2.60000     0.980000     0.961973
      2.60000      1.00000     0.962734
      2.80000    0.0200000     0.181109
      2.80000    0.0400000     0.325497
      2.80000    0.0600000     0.458501
      2.80000    0.0800000     0.570605
      2.80000     0.100000     0.654044
      2.80000     0.120000     0.711702
      2.80000     0.140000     0.752888
      2.80000     0.160000     0.783777
      2.80000     0.180000     0.807801
      2.80000     0.200000     0.827021
      2.80000     0.220000     0.842747
      2.80000     0.240000     0.855851
      2.80000     0.260000     0.866939
      2.80000     0.280000     0.876444
      2.80000     0.300000     0.884681
      2.80000     0.320000     0.891888
      2.80000     0.340000     0.898248
      2.80000     0.360000     0.903901
      2.80000     0.380000     0.908959
      2.80000     0.400000     0.913511
      2.80000     0.420000     0.917629
      2.80000     0.440000     0.921373
      2.80000     0.460000     0.924792
      2.80000     0.480000     0.927926
      2.80000     0.500000     0.930809
      2.80000     0.520000     0.933470
      2.80000     0.540000     0.935934
      2.80000     0.560000     0.938222
      2.80000     0.580000     0.940352
      2.80000     0.600000     0.942340
      2.80000     0.620000     0.944200
      2.80000     0.640000     0.945944
      2.80000     0.660000     0.947582
      2.80000     0.680000     0.949124
      2.80000     0.700000     0.950578
      2.80000     0.720000     0.951950
      2.80000     0.740000     0.953249
      2.80000     0.760000     0.954479
      2.80000     0.780000     0.955646
      2.80000     0.800000     0.956755
      2.80000     0.820000     0.957810
      2.80000     0.840000     0.958815
      2.80000     0.860000     0.959772
      2.80000     0.880000     0.960687
      2.80000     0.900000     0.961560
      2.80000     0.920000     0.962396
      2.80000     0.940000     0.963196
      2.80000     0.960000     0.963963
      2.80000     0.980000     0.964698
      2.80000      1.00000     0.965404
      3.00000    0.0200000     0.190242
      3.00000    0.0400000     0.344876
      3.00000    0.0600000     0.484930
      3.00000    0.0800000     0.597522
      3.00000     0.100000     0.677192
      3.00000     0.120000     0.730993
      3.00000     0.140000     0.769423
      3.00000     0.160000     0.798245
      3.00000     0.180000     0.820662
      3.00000     0.200000     0.838596
      3.00000     0.220000     0.853269
      3.00000     0.240000     0.865497
      3.00000     0.260000     0.875843
      3.00000     0.280000     0.884711
      3.00000     0.300000     0.892397
      3.00000     0.320000     0.899122
      3.00000     0.340000     0.905056
      3.00000     0.360000     0.910331
      3.00000     0.380000     0.915051
      3.00000     0.400000     0.919298
      3.00000     0.420000     0.923141
      3.00000     0.440000     0.926635
      3.00000     0.460000     0.929824
      3.00000     0.480000     0.932748
      3.00000     0.500000     0.935438
      3.00000     0.520000     0.937922
      3.00000     0.540000     0.940221
      3.00000     0.560000     0.942356
      3.00000     0.580000     0.944343
      3.00000     0.600000     0.946199
      3.00000     0.620000     0.947934
      3.00000     0.640000     0.949561
      3.00000     0.660000     0.951090
      3.00000     0.680000     0.952528
      3.00000     0.700000     0.953885
      3.00000     0.720000     0.955166
      3.00000     0.740000     0.956377
      3.00000     0.760000     0.957525
      3.00000     0.780000     0.958614
      3.00000     0.800000     0.959649
      3.00000     0.820000     0.960633
      3.00000     0.840000     0.961570
      3.00000     0.860000     0.962464
      3.00000     0.880000     0.963317
      3.00000     0.900000     0.964132
      3.00000     0.920000     0.964912
      3.00000     0.940000     0.965659
      3.00000     0.960000     0.966374
      3.00000     0.980000     0.967060
      3.00000      1.00000     0.967719
      3.20000    0.0200000     0.199690
      3.20000    0.0400000     0.363352
      3.20000    0.0600000     0.510187
      3.20000    0.0800000     0.622058
      3.20000     0.100000     0.697467
      3.20000     0.120000     0.747889
      3.20000     0.140000     0.783905
      3.20000     0.160000     0.810917
      3.20000     0.180000     0.831926
      3.20000     0.200000     0.848733
      3.20000     0.220000     0.862485
      3.20000     0.240000     0.873945
      3.20000     0.260000     0.883641
      3.20000     0.280000     0.891952
      3.20000     0.300000     0.899156
      3.20000     0.320000     0.905458
      3.20000     0.340000     0.911020
      3.20000     0.360000     0.915963
      3.20000     0.380000     0.920386
      3.20000     0.400000     0.924367
      3.20000     0.420000     0.927968
      3.20000     0.440000     0.931242
      3.20000     0.460000     0.934232
      3.20000     0.480000     0.936972
      3.20000     0.500000     0.939493
      3.20000     0.520000     0.941821
      3.20000     0.540000     0.943975
      3.20000     0.560000     0.945976
      3.20000     0.580000     0.947839
      3.20000     0.600000     0.949578
      3.20000     0.620000     0.951204
      3.20000     0.640000     0.952729
      3.20000     0.660000     0.954162
      3.20000     0.680000     0.955510
      3.20000     0.700000     0.956781
      3.20000     0.720000     0.957981
      3.20000     0.740000     0.959117
      3.20000     0.760000     0.960193
      3.20000     0.780000     0.961214
      3.20000     0.800000     0.962183
      3.20000     0.820000     0.963106
      3.20000     0.840000     0.963984
      3.20000     0.860000     0.964822
      3.20000     0.880000     0.965621
      3.20000     0.900000     0.966385
      3.20000     0.920000     0.967116
      3.20000     0.940000     0.967816
      3.20000     0.960000     0.968486
      3.20000     0.980000     0.969129
      3.20000      1.00000     0.969747
      3.40000    0.0200000     0.210087
      3.40000    0.0400000     0.383305
      3.40000    0.0600000     0.534154
      3.40000    0.0800000     0.644214
      3.40000     0.100000     0.715358
      3.40000     0.120000     0.762799
      3.40000     0.140000     0.796685
      3.40000     0.160000     0.822099
      3.40000     0.180000     0.841866
      3.40000     0.200000     0.857679
      3.40000     0.220000     0.870617
      3.40000     0.240000     0.881399
      3.40000     0.260000     0.890522
      3.40000     0.280000     0.898342
      3.40000     0.300000     0.905119
      3.40000     0.320000     0.911049
      3.40000     0.340000     0.916282
      3.40000     0.360000     0.920933
      3.40000     0.380000     0.925094
      3.40000     0.400000     0.928840
      3.40000     0.420000     0.932228
      3.40000     0.440000     0.935309
      3.40000     0.460000     0.938121
      3.40000     0.480000     0.940700
      3.40000     0.500000     0.943072
      3.40000     0.520000     0.945261
      3.40000     0.540000     0.947289
      3.40000     0.560000     0.949171
      3.40000     0.580000     0.950924
      3.40000     0.600000     0.952560
      3.40000     0.620000     0.954090
      3.40000     0.640000     0.955525
      3.40000     0.660000     0.956872
      3.40000     0.680000     0.958141
      3.40000     0.700000     0.959337
      3.40000     0.720000     0.960466
      3.40000     0.740000     0.961535
      3.40000     0.760000     0.962547
      3.40000     0.780000     0.963507
      3.40000     0.800000     0.964420
      3.40000     0.820000     0.965288
      3.40000     0.840000     0.966114
      3.40000     0.860000     0.966902
      3.40000     0.880000     0.967654
      3.40000     0.900000     0.968373
      3.40000     0.920000     0.969061
      3.40000     0.940000     0.969719
      3.40000     0.960000     0.970350
      3.40000     0.980000     0.970955
      3.40000      1.00000     0.971536
      3.60000    0.0200000     0.221567
      3.60000    0.0400000     0.403125
      3.60000    0.0600000     0.556844
      3.60000    0.0800000     0.664081
      3.60000     0.100000     0.731265
      3.60000     0.120000     0.776054
      3.60000     0.140000     0.808046
      3.60000     0.160000     0.832040
      3.60000     0.180000     0.850703
      3.60000     0.200000     0.865632
      3.60000     0.220000     0.877848
      3.60000     0.240000     0.888027
      3.60000     0.260000     0.896640
      3.60000     0.280000     0.904023
      3.60000     0.300000     0.910422
      3.60000     0.320000     0.916020
      3.60000     0.340000     0.920960
      3.60000     0.360000     0.925351
      3.60000     0.380000     0.929280
