 0.00  400    0   70   70 2.126e-04
 0.00  400    0   70   80 2.126e-04
 0.00  400    0   70   90 2.126e-04
 0.00  400    0   70  100 2.126e-04
 0.00  400    0   70  110 2.126e-04
 0.00  400    0   70  120 2.126e-04
 0.00  400    0   70  130 2.126e-04
 0.00  400    0   70  140 2.126e-04
 0.00  400    0   70  150 2.126e-04
 0.00  400    0   70  160 2.126e-04
 0.00  400    0   70  170 2.126e-04
 0.00  400    0   70  180 2.126e-04
 0.00  400    0   80    0 2.502e-04
 0.00  400    0   80   10 2.502e-04
 0.00  400    0   80   20 2.502e-04
 0.00  400    0   80   30 2.502e-04
 0.00  400    0   80   40 2.502e-04
 0.00  400    0   80   50 2.502e-04
 0.00  400    0   80   60 2.502e-04
 0.00  400    0   80   70 2.502e-04
 0.00  400    0   80   80 2.502e-04
 0.00  400    0   80   90 2.502e-04
 0.00  400    0   80  100 2.502e-04
 0.00  400    0   80  110 2.502e-04
 0.00  400    0   80  120 2.502e-04
 0.00  400    0   80  130 2.502e-04
 0.00  400    0   80  140 2.502e-04
 0.00  400    0   80  150 2.502e-04
 0.00  400    0   80  160 2.502e-04
 0.00  400    0   80  170 2.502e-04
 0.00  400    0   80  180 2.502e-04
 0.00  400    0   90    0 2.364e-04
 0.00  400    0   90   10 2.364e-04
 0.00  400    0   90   20 2.364e-04
 0.00  400    0   90   30 2.364e-04
 0.00  400    0   90   40 2.364e-04
 0.00  400    0   90   50 2.364e-04
 0.00  400    0   90   60 2.364e-04
 0.00  400    0   90   70 2.364e-04
 0.00  400    0   90   80 2.364e-04
 0.00  400    0   90   90 2.364e-04
 0.00  400    0   90  100 2.364e-04
 0.00  400    0   90  110 2.364e-04
 0.00  400    0   90  120 2.364e-04
 0.00  400    0   90  130 2.364e-04
 0.00  400    0   90  140 2.364e-04
 0.00  400    0   90  150 2.364e-04
 0.00  400    0   90  160 2.364e-04
 0.00  400    0   90  170 2.364e-04
 0.00  400    0   90  180 2.364e-04
 0.00  400   10    0    0 2.598e-04
 0.00  400   10    0   10 2.598e-04
 0.00  400   10    0   20 2.598e-04
 0.00  400   10    0   30 2.598e-04
 0.00  400   10    0   40 2.598e-04
 0.00  400   10    0   50 2.598e-04
 0.00  400   10    0   60 2.598e-04
 0.00  400   10    0   70 2.598e-04
 0.00  400   10    0   80 2.598e-04
 0.00  400   10    0   90 2.598e-04
 0.00  400   10    0  100 2.598e-04
 0.00  400   10    0  110 2.598e-04
 0.00  400   10    0  120 2.598e-04
 0.00  400   10    0  130 2.598e-04
 0.00  400   10    0  140 2.598e-04
 0.00  400   10    0  150 2.598e-04
 0.00  400   10    0  160 2.598e-04
 0.00  400   10    0  170 2.598e-04
 0.00  400   10    0  180 2.598e-04
 0.00  400   10   10    0 2.015e-03
 0.00  400   10   10   10 5.387e-04
 0.00  400   10   10   20 3.722e-04
 0.00  400   10   10   30 3.217e-04
 0.00  400   10   10   40 2.953e-04
 0.00  400   10   10   50 2.773e-04
 0.00  400   10   10   60 2.633e-04
 0.00  400   10   10   70 2.520e-04
 0.00  400   10   10   80 2.424e-04
 0.00  400   10   10   90 2.342e-04
 0.00  400   10   10  100 2.272e-04
 0.00  400   10   10  110 2.213e-04
 0.00  400   10   10  120 2.163e-04
 0.00  400   10   10  130 2.123e-04
 0.00  400   10   10  140 2.090e-04
 0.00  400   10   10  150 2.066e-04
 0.00  400   10   10  160 2.048e-04
 0.00  400   10   10  170 2.038e-04
 0.00  400   10   10  180 2.034e-04
 0.00  400   10   20    0 2.730e-04
 0.00  400   10   20   10 2.706e-04
 0.00  400   10   20   20 2.640e-04
 0.00  400   10   20   30 2.548e-04
 0.00  400   10   20   40 2.448e-04
 0.00  400   10   20   50 2.346e-04
 0.00  400   10   20   60 2.250e-04
 0.00  400   10   20   70 2.161e-04
 0.00  400   10   20   80 2.082e-04
 0.00  400   10   20   90 2.012e-04
 0.00  400   10   20  100 1.951e-04
 0.00  400   10   20  110 1.899e-04
 0.00  400   10   20  120 1.855e-04
 0.00  400   10   20  130 1.818e-04
 0.00  400   10   20  140 1.789e-04
 0.00  400   10   20  150 1.767e-04
 0.00  400   10   20  160 1.751e-04
 0.00  400   10   20  170 1.742e-04
 0.00  400   10   20  180 1.739e-04
 0.00  400   10   30    0 2.251e-04
 0.00  400   10   30   10 2.241e-04
 0.00  400   10   30   20 2.210e-04
 0.00  400   10   30   30 2.163e-04
 0.00  400   10   30   40 2.106e-04
 0.00  400   10   30   50 2.044e-04
 0.00  400   10   30   60 1.980e-04
 0.00  400   10   30   70 1.918e-04
 0.00  400   10   30   80 1.861e-04
 0.00  400   10   30   90 1.808e-04
 0.00  400   10   30  100 1.761e-04
 0.00  400   10   30  110 1.720e-04
 0.00  400   10   30  120 1.684e-04
 0.00  400   10   30  130 1.655e-04
 0.00  400   10   30  140 1.631e-04
 0.00  400   10   30  150 1.613e-04
 0.00  400   10   30  160 1.600e-04
 0.00  400   10   30  170 1.592e-04
 0.00  400   10   30  180 1.589e-04
 0.00  400   10   40    0 2.034e-04
 0.00  400   10   40   10 2.027e-04
 0.00  400   10   40   20 2.008e-04
 0.00  400   10   40   30 1.977e-04
 0.00  400   10   40   40 1.939e-04
 0.00  400   10   40   50 1.896e-04
 0.00  400   10   40   60 1.850e-04
 0.00  400   10   40   70 1.804e-04
 0.00  400   10   40   80 1.760e-04
 0.00  400   10   40   90 1.720e-04
 0.00  400   10   40  100 1.683e-04
 0.00  400   10   40  110 1.650e-04
 0.00  400   10   40  120 1.621e-04
 0.00  400   10   40  130 1.596e-04
 0.00  400   10   40  140 1.576e-04
 0.00  400   10   40  150 1.561e-04
 0.00  400   10   40  160 1.550e-04
 0.00  400   10   40  170 1.543e-04
 0.00  400   10   40  180 1.541e-04
 0.00  400   10   50    0 1.977e-04
 0.00  400   10   50   10 1.972e-04
 0.00  400   10   50   20 1.958e-04
 0.00  400   10   50   30 1.936e-04
 0.00  400   10   50   40 1.907e-04
 0.00  400   10   50   50 1.874e-04
 0.00  400   10   50   60 1.839e-04
 0.00  400   10   50   70 1.802e-04
 0.00  400   10   50   80 1.766e-04
 0.00  400   10   50   90 1.733e-04
 0.00  400   10   50  100 1.702e-04
 0.00  400   10   50  110 1.674e-04
 0.00  400   10   50  120 1.650e-04
 0.00  400   10   50  130 1.629e-04
 0.00  400   10   50  140 1.612e-04
 0.00  400   10   50  150 1.599e-04
 0.00  400   10   50  160 1.589e-04
 0.00  400   10   50  170 1.583e-04
 0.00  400   10   50  180 1.582e-04
 0.00  400   10   60    0 2.057e-04
 0.00  400   10   60   10 2.053e-04
 0.00  400   10   60   20 2.042e-04
 0.00  400   10   60   30 2.024e-04
 0.00  400   10   60   40 2.001e-04
 0.00  400   10   60   50 1.973e-04
 0.00  400   10   60   60 1.944e-04
 0.00  400   10   60   70 1.913e-04
 0.00  400   10   60   80 1.882e-04
 0.00  400   10   60   90 1.854e-04
 0.00  400   10   60  100 1.827e-04
 0.00  400   10   60  110 1.803e-04
 0.00  400   10   60  120 1.783e-04
 0.00  400   10   60  130 1.765e-04
 0.00  400   10   60  140 1.750e-04
 0.00  400   10   60  150 1.739e-04
 0.00  400   10   60  160 1.731e-04
 0.00  400   10   60  170 1.726e-04
 0.00  400   10   60  180 1.725e-04
 0.00  400   10   70    0 2.284e-04
 0.00  400   10   70   10 2.281e-04
 0.00  400   10   70   20 2.272e-04
 0.00  400   10   70   30 2.256e-04
 0.00  400   10   70   40 2.237e-04
 0.00  400   10   70   50 2.213e-04
 0.00  400   10   70   60 2.188e-04
 0.00  400   10   70   70 2.162e-04
 0.00  400   10   70   80 2.136e-04
 0.00  400   10   70   90 2.111e-04
 0.00  400   10   70  100 2.089e-04
 0.00  400   10   70  110 2.070e-04
 0.00  400   10   70  120 2.053e-04
 0.00  400   10   70  130 2.039e-04
 0.00  400   10   70  140 2.027e-04
 0.00  400   10   70  150 2.019e-04
 0.00  400   10   70  160 2.013e-04
 0.00  400   10   70  170 2.009e-04
 0.00  400   10   70  180 2.008e-04
 0.00  400   10   80    0 2.626e-04
 0.00  400   10   80   10 2.624e-04
 0.00  400   10   80   20 2.616e-04
 0.00  400   10   80   30 2.603e-04
 0.00  400   10   80   40 2.587e-04
 0.00  400   10   80   50 2.568e-04
 0.00  400   10   80   60 2.547e-04
 0.00  400   10   80   70 2.526e-04
 0.00  400   10   80   80 2.505e-04
 0.00  400   10   80   90 2.487e-04
 0.00  400   10   80  100 2.471e-04
 0.00  400   10   80  110 2.457e-04
 0.00  400   10   80  120 2.446e-04
 0.00  400   10   80  130 2.437e-04
 0.00  400   10   80  140 2.430e-04
 0.00  400   10   80  150 2.425e-04
 0.00  400   10   80  160 2.422e-04
 0.00  400   10   80  170 2.420e-04
 0.00  400   10   80  180 2.420e-04
 0.00  400   10   90    0 2.442e-04
 0.00  400   10   90   10 2.440e-04
 0.00  400   10   90   20 2.435e-04
 0.00  400   10   90   30 2.426e-04
 0.00  400   10   90   40 2.415e-04
 0.00  400   10   90   50 2.402e-04
 0.00  400   10   90   60 2.387e-04
 0.00  400   10   90   70 2.373e-04
 0.00  400   10   90   80 2.359e-04
 0.00  400   10   90   90 2.346e-04
 0.00  400   10   90  100 2.336e-04
 0.00  400   10   90  110 2.328e-04
 0.00  400   10   90  120 2.322e-04
 0.00  400   10   90  130 2.317e-04
 0.00  400   10   90  140 2.313e-04
 0.00  400   10   90  150 2.311e-04
 0.00  400   10   90  160 2.309e-04
 0.00  400   10   90  170 2.308e-04
 0.00  400   10   90  180 2.308e-04
 0.00  400   20    0    0 1.983e-04
 0.00  400   20    0   10 1.983e-04
 0.00  400   20    0   20 1.983e-04
 0.00  400   20    0   30 1.983e-04
 0.00  400   20    0   40 1.983e-04
 0.00  400   20    0   50 1.983e-04
 0.00  400   20    0   60 1.983e-04
 0.00  400   20    0   70 1.983e-04
 0.00  400   20    0   80 1.983e-04
 0.00  400   20    0   90 1.983e-04
 0.00  400   20    0  100 1.983e-04
 0.00  400   20    0  110 1.983e-04
 0.00  400   20    0  120 1.983e-04
 0.00  400   20    0  130 1.983e-04
 0.00  400   20    0  140 1.983e-04
 0.00  400   20    0  150 1.983e-04
 0.00  400   20    0  160 1.983e-04
 0.00  400   20    0  170 1.983e-04
 0.00  400   20    0  180 1.983e-04
 0.00  400   20   10    0 2.595e-04
 0.00  400   20   10   10 2.572e-04
 0.00  400   20   10   20 2.509e-04
 0.00  400   20   10   30 2.422e-04
 0.00  400   20   10   40 2.327e-04
 0.00  400   20   10   50 2.229e-04
 0.00  400   20   10   60 2.138e-04
 0.00  400   20   10   70 2.054e-04
 0.00  400   20   10   80 1.979e-04
 0.00  400   20   10   90 1.912e-04
 0.00  400   20   10  100 1.854e-04
 0.00  400   20   10  110 1.805e-04
 0.00  400   20   10  120 1.763e-04
 0.00  400   20   10  130 1.728e-04
 0.00  400   20   10  140 1.700e-04
 0.00  400   20   10  150 1.679e-04
 0.00  400   20   10  160 1.664e-04
 0.00  400   20   10  170 1.656e-04
 0.00  400   20   10  180 1.653e-04
 0.00  400   20   20    0 2.066e-03
 0.00  400   20   20   10 3.836e-04
 0.00  400   20   20   20 3.026e-04
 0.00  400   20   20   30 2.681e-04
 0.00  400   20   20   40 2.442e-04
 0.00  400   20   20   50 2.252e-04
 0.00  400   20   20   60 2.098e-04
 0.00  400   20   20   70 1.970e-04
 0.00  400   20   20   80 1.865e-04
 0.00  400   20   20   90 1.777e-04
 0.00  400   20   20  100 1.704e-04
 0.00  400   20   20  110 1.644e-04
 0.00  400   20   20  120 1.595e-04
 0.00  400   20   20  130 1.555e-04
 0.00  400   20   20  140 1.524e-04
 0.00  400   20   20  150 1.500e-04
 0.00  400   20   20  160 1.484e-04
 0.00  400   20   20  170 1.474e-04
 0.00  400   20   20  180 1.471e-04
 0.00  400   20   30    0 2.873e-04
 0.00  400   20   30   10 2.802e-04
 0.00  400   20   30   20 2.636e-04
 0.00  400   20   30   30 2.445e-04
 0.00  400   20   30   40 2.265e-04
 0.00  400   20   30   50 2.105e-04
 0.00  400   20   30   60 1.968e-04
 0.00  400   20   30   70 1.851e-04
 0.00  400   20   30   80 1.754e-04
 0.00  400   20   30   90 1.672e-04
 0.00  400   20   30  100 1.604e-04
 0.00  400   20   30  110 1.548e-04
 0.00  400   20   30  120 1.502e-04
 0.00  400   20   30  130 1.465e-04
 0.00  400   20   30  140 1.435e-04
 0.00  400   20   30  150 1.413e-04
 0.00  400   20   30  160 1.397e-04
 0.00  400   20   30  170 1.388e-04
 0.00  400   20   30  180 1.385e-04
 0.00  400   20   40    0 2.438e-04
 0.00  400   20   40   10 2.409e-04
 0.00  400   20   40   20 2.330e-04
 0.00  400   20   40   30 2.222e-04
 0.00  400   20   40   40 2.103e-04
 0.00  400   20   40   50 1.987e-04
 0.00  400   20   40   60 1.880e-04
 0.00  400   20   40   70 1.785e-04
 0.00  400   20   40   80 1.703e-04
 0.00  400   20   40   90 1.633e-04
 0.00  400   20   40  100 1.572e-04
 0.00  400   20   40  110 1.521e-04
 0.00  400   20   40  120 1.480e-04
 0.00  400   20   40  130 1.447e-04
 0.00  400   20   40  140 1.421e-04
 0.00  400   20   40  150 1.400e-04
 0.00  400   20   40  160 1.387e-04
 0.00  400   20   40  170 1.378e-04
 0.00  400   20   40  180 1.376e-04
 0.00  400   20   50    0 2.276e-04
 0.00  400   20   50   10 2.258e-04
 0.00  400   20   50   20 2.208e-04
 0.00  400   20   50   30 2.136e-04
 0.00  400   20   50   40 2.052e-04
 0.00  400   20   50   50 1.965e-04
 0.00  400   20   50   60 1.881e-04
 0.00  400   20   50   70 1.802e-04
 0.00  400   20   50   80 1.731e-04
 0.00  400   20   50   90 1.670e-04
 0.00  400   20   50  100 1.617e-04
 0.00  400   20   50  110 1.572e-04
 0.00  400   20   50  120 1.535e-04
 0.00  400   20   50  130 1.506e-04
 0.00  400   20   50  140 1.483e-04
 0.00  400   20   50  150 1.465e-04
 0.00  400   20   50  160 1.453e-04
 0.00  400   20   50  170 1.446e-04
 0.00  400   20   50  180 1.444e-04
 0.00  400   20   60    0 2.296e-04
 0.00  400   20   60   10 2.284e-04
 0.00  400   20   60   20 2.248e-04
 0.00  400   20   60   30 2.194e-04
 0.00  400   20   60   40 2.129e-04
 0.00  400   20   60   50 2.057e-04
 0.00  400   20   60   60 1.987e-04
 0.00  400   20   60   70 1.920e-04
 0.00  400   20   60   80 1.858e-04
 0.00  400   20   60   90 1.803e-04
 0.00  400   20   60  100 1.757e-04
 0.00  400   20   60  110 1.717e-04
 0.00  400   20   60  120 1.686e-04
 0.00  400   20   60  130 1.661e-04
 0.00  400   20   60  140 1.643e-04
 0.00  400   20   60  150 1.629e-04
 0.00  400   20   60  160 1.620e-04
 0.00  400   20   60  170 1.615e-04
 0.00  400   20   60  180 1.613e-04
 0.00  400   20   70    0 2.488e-04
 0.00  400   20   70   10 2.478e-04
 0.00  400   20   70   20 2.449e-04
 0.00  400   20   70   30 2.405e-04
 0.00  400   20   70   40 2.350e-04
 0.00  400   20   70   50 2.288e-04
 0.00  400   20   70   60 2.226e-04
 0.00  400   20   70   70 2.167e-04
 0.00  400   20   70   80 2.113e-04
 0.00  400   20   70   90 2.066e-04
 0.00  400   20   70  100 2.027e-04
 0.00  400   20   70  110 1.995e-04
 0.00  400   20   70  120 1.970e-04
 0.00  400   20   70  130 1.953e-04
 0.00  400   20   70  140 1.942e-04
 0.00  400   20   70  150 1.934e-04
 0.00  400   20   70  160 1.929e-04
 0.00  400   20   70  170 1.927e-04
 0.00  400   20   70  180 1.926e-04
 0.00  400   20   80    0 2.795e-04
 0.00  400   20   80   10 2.787e-04
 0.00  400   20   80   20 2.762e-04
 0.00  400   20   80   30 2.724e-04
 0.00  400   20   80   40 2.677e-04
 0.00  400   20   80   50 2.624e-04
 0.00  400   20   80   60 2.570e-04
 0.00  400   20   80   70 2.521e-04
 0.00  400   20   80   80 2.476e-04
 0.00  400   20   80   90 2.438e-04
 0.00  400   20   80  100 2.410e-04
 0.00  400   20   80  110 2.389e-04
 0.00  400   20   80  120 2.376e-04
 0.00  400   20   80  130 2.369e-04
 0.00  400   20   80  140 2.367e-04
 0.00  400   20   80  150 2.368e-04
 0.00  400   20   80  160 2.369e-04
 0.00  400   20   80  170 2.371e-04
 0.00  400   20   80  180 2.371e-04
 0.00  400   20   90    0 2.550e-04
 0.00  400   20   90   10 2.544e-04
 0.00  400   20   90   20 2.526e-04
 0.00  400   20   90   30 2.499e-04
 0.00  400   20   90   40 2.464e-04
 0.00  400   20   90   50 2.425e-04
 0.00  400   20   90   60 2.385e-04
 0.00  400   20   90   70 2.350e-04
 0.00  400   20   90   80 2.318e-04
 0.00  400   20   90   90 2.291e-04
 0.00  400   20   90  100 2.273e-04
 0.00  400   20   90  110 2.261e-04
 0.00  400   20   90  120 2.253e-04
 0.00  400   20   90  130 2.252e-04
 0.00  400   20   90  140 2.254e-04
 0.00  400   20   90  150 2.257e-04
 0.00  400   20   90  160 2.260e-04
 0.00  400   20   90  170 2.262e-04
 0.00  400   20   90  180 2.263e-04
 0.00  400   30    0    0 1.620e-04
 0.00  400   30    0   10 1.620e-04
 0.00  400   30    0   20 1.620e-04
 0.00  400   30    0   30 1.620e-04
 0.00  400   30    0   40 1.620e-04
 0.00  400   30    0   50 1.620e-04
 0.00  400   30    0   60 1.620e-04
 0.00  400   30    0   70 1.620e-04
 0.00  400   30    0   80 1.620e-04
 0.00  400   30    0   90 1.620e-04
 0.00  400   30    0  100 1.620e-04
 0.00  400   30    0  110 1.620e-04
 0.00  400   30    0  120 1.620e-04
 0.00  400   30    0  130 1.620e-04
 0.00  400   30    0  140 1.620e-04
 0.00  400   30    0  150 1.620e-04
 0.00  400   30    0  160 1.620e-04
 0.00  400   30    0  170 1.620e-04
 0.00  400   30    0  180 1.620e-04
 0.00  400   30   10    0 1.986e-04
 0.00  400   30   10   10 1.977e-04
 0.00  400   30   10   20 1.950e-04
 0.00  400   30   10   30 1.910e-04
 0.00  400   30   10   40 1.860e-04
 0.00  400   30   10   50 1.806e-04
 0.00  400   30   10   60 1.750e-04
 0.00  400   30   10   70 1.697e-04
 0.00  400   30   10   80 1.647e-04
 0.00  400   30   10   90 1.601e-04
 0.00  400   30   10  100 1.560e-04
 0.00  400   30   10  110 1.524e-04
 0.00  400   30   10  120 1.493e-04
 0.00  400   30   10  130 1.468e-04
 0.00  400   30   10  140 1.447e-04
 0.00  400   30   10  150 1.431e-04
 0.00  400   30   10  160 1.420e-04
 0.00  400   30   10  170 1.413e-04
 0.00  400   30   10  180 1.411e-04
 0.00  400   30   20    0 2.659e-04
 0.00  400   30   20   10 2.594e-04
 0.00  400   30   20   20 2.442e-04
 0.00  400   30   20   30 2.267e-04
 0.00  400   30   20   40 2.102e-04
 0.00  400   30   20   50 1.956e-04
 0.00  400   30   20   60 1.830e-04
 0.00  400   30   20   70 1.724e-04
 0.00  400   30   20   80 1.634e-04
 0.00  400   30   20   90 1.560e-04
 0.00  400   30   20  100 1.497e-04
 0.00  400   30   20  110 1.446e-04
 0.00  400   30   20  120 1.404e-04
 0.00  400   30   20  130 1.370e-04
 0.00  400   30   20  140 1.343e-04
 0.00  400   30   20  150 1.323e-04
 0.00  400   30   20  160 1.309e-04
 0.00  400   30   20  170 1.300e-04
 0.00  400   30   20  180 1.297e-04
 0.00  400   30   30    0 2.148e-03
 0.00  400   30   30   10 3.494e-04
 0.00  400   30   30   20 2.838e-04
 0.00  400   30   30   30 2.478e-04
 0.00  400   30   30   40 2.212e-04
 0.00  400   30   30   50 2.008e-04
 0.00  400   30   30   60 1.847e-04
 0.00  400   30   30   70 1.719e-04
 0.00  400   30   30   80 1.615e-04
 0.00  400   30   30   90 1.531e-04
 0.00  400   30   30  100 1.463e-04
 0.00  400   30   30  110 1.408e-04
 0.00  400   30   30  120 1.363e-04
 0.00  400   30   30  130 1.328e-04
 0.00  400   30   30  140 1.301e-04
 0.00  400   30   30  150 1.280e-04
 0.00  400   30   30  160 1.266e-04
 0.00  400   30   30  170 1.258e-04
 0.00  400   30   30  180 1.255e-04
 0.00  400   30   40    0 3.111e-04
 0.00  400   30   40   10 2.975e-04
 0.00  400   30   40   20 2.703e-04
 0.00  400   30   40   30 2.430e-04
 0.00  400   30   40   40 2.197e-04
 0.00  400   30   40   50 2.006e-04
 0.00  400   30   40   60 1.851e-04
 0.00  400   30   40   70 1.726e-04
 0.00  400   30   40   80 1.625e-04
 0.00  400   30   40   90 1.542e-04
 0.00  400   30   40  100 1.475e-04
 0.00  400   30   40  110 1.422e-04
 0.00  400   30   40  120 1.378e-04
 0.00  400   30   40  130 1.345e-04
 0.00  400   30   40  140 1.319e-04
 0.00  400   30   40  150 1.301e-04
 0.00  400   30   40  160 1.288e-04
 0.00  400   30   40  170 1.281e-04
 0.00  400   30   40  180 1.278e-04
 0.00  400   30   50    0 2.736e-04
 0.00  400   30   50   10 2.681e-04
 0.00  400   30   50   20 2.540e-04
 0.00  400   30   50   30 2.365e-04
 0.00  400   30   50   40 2.190e-04
 0.00  400   30   50   50 2.033e-04
 0.00  400   30   50   60 1.899e-04
 0.00  400   30   50   70 1.785e-04
 0.00  400   30   50   80 1.691e-04
 0.00  400   30   50   90 1.613e-04
 0.00  400   30   50  100 1.550e-04
 0.00  400   30   50  110 1.500e-04
 0.00  400   30   50  120 1.461e-04
 0.00  400   30   50  130 1.432e-04
 0.00  400   30   50  140 1.410e-04
 0.00  400   30   50  150 1.395e-04
 0.00  400   30   50  160 1.386e-04
 0.00  400   30   50  170 1.380e-04
 0.00  400   30   50  180 1.378e-04
 0.00  400   30   60    0 2.659e-04
 0.00  400   30   60   10 2.625e-04
 0.00  400   30   60   20 2.535e-04
 0.00  400   30   60   30 2.411e-04
 0.00  400   30   60   40 2.277e-04
 0.00  400   30   60   50 2.149e-04
 0.00  400   30   60   60 2.030e-04
 0.00  400   30   60   70 1.929e-04
 0.00  400   30   60   80 1.841e-04
 0.00  400   30   60   90 1.770e-04
 0.00  400   30   60  100 1.713e-04
 0.00  400   30   60  110 1.669e-04
 0.00  400   30   60  120 1.637e-04
 0.00  400   30   60  130 1.615e-04
 0.00  400   30   60  140 1.601e-04
